 -94684.2698, 0.9190
 -94683.1197, 0.9204
 -94681.9697, 0.9218
 -94680.8196, 0.9231
 -94679.6695, 0.9245
 -94678.5195, 0.9259
 -94677.3694, 0.9273
 -94676.2193, 0.9287
 -94675.0693, 0.9301
 -94673.9192, 0.9315
 -94672.7692, 0.9329
 -94671.6191, 0.9343
 -94670.4690, 0.9357
 -94669.3190, 0.9370
 -94668.1689, 0.9384
 -94667.0188, 0.9398
 -94665.8688, 0.9412
 -94664.7187, 0.9426
 -94663.5686, 0.9440
 -94662.4186, 0.9454
 -94661.2685, 0.9468
 -94660.1185, 0.9482
 -94658.9684, 0.9496
 -94657.8183, 0.9510
 -94656.6683, 0.9523
 -94655.5182, 0.9537
 -94654.3681, 0.9551
 -94653.2181, 0.9565
 -94652.0680, 0.9579
 -94650.9179, 0.9593
 -94649.7679, 0.9607
 -94648.6178, 0.9621
 -94647.4678, 0.9635
 -94646.3177, 0.9649
 -94645.1676, 0.9662
 -94644.0176, 0.9676
 -94642.8675, 0.9690
 -94641.7174, 0.9704
 -94640.5674, 0.9718
 -94639.4173, 0.9732
 -94638.2672, 0.9746
 -94637.1172, 0.9760
 -94635.9671, 0.9774
 -94634.8170, 0.9788
 -94633.6670, 0.9802
 -94632.5169, 0.9815
 -94631.3669, 0.9829
 -94630.2168, 0.9843
 -94629.0667, 0.9857
 -94627.9167, 0.9871
 -94626.7666, 0.9885
 -94625.6165, 0.9899
 -94624.4665, 0.9913
 -94623.3164, 0.9927
 -94622.1663, 0.9941
 -94621.0163, 0.9954
 -94619.8662, 0.9968
 -94618.7162, 0.9982
 -94617.5661, 0.9996
 -94616.4160, 1.0010
 -94615.2660, 1.0024
 -94614.1159, 1.0038
 -94612.9658, 1.0052
 -94611.8158, 1.0066
 -94610.6657, 1.0080
 -94609.5156, 1.0094
 -94608.3656, 1.0107
 -94607.2155, 1.0121
 -94606.0654, 1.0135
 -94604.9154, 1.0149
 -94603.7653, 1.0163
 -94602.6153, 1.0177
 -94601.4652, 1.0191
 -94600.3151, 1.0205
 -94599.1651, 1.0219
 -94598.0150, 1.0233
 -94596.8649, 1.0246
 -94595.7149, 1.0260
 -94594.5648, 1.0274
 -94593.4147, 1.0288
 -94592.2647, 1.0302
 -94591.1146, 1.0316
 -94589.9646, 1.0330
 -94588.8145, 1.0344
 -94587.6644, 1.0358
 -94586.5144, 1.0371
 -94585.3643, 1.0385
 -94584.2142, 1.0399
 -94583.0642, 1.0413
 -94581.9141, 1.0427
 -94580.7640, 1.0441
 -94579.6140, 1.0455
 -94578.4639, 1.0469
 -94577.3139, 1.0483
 -94576.1638, 1.0497
 -94575.0137, 1.0510
 -94573.8637, 1.0524
 -94572.7136, 1.0538
 -94571.5635, 1.0552
 -94570.4135, 1.0566
 -94569.2634, 1.0580
 -94568.1133, 1.0594
 -94566.9633, 1.0608
 -94565.8132, 1.0621
 -94564.6631, 1.0635
 -94563.5131, 1.0649
 -94562.3630, 1.0663
 -94561.2130, 1.0677
 -94560.0629, 1.0691
 -94558.9128, 1.0705
 -94557.7628, 1.0719
 -94556.6127, 1.0733
 -94555.4626, 1.0746
 -94554.3126, 1.0760
 -94553.1625, 1.0774
 -94552.0124, 1.0788
 -94550.8624, 1.0802
 -94549.7123, 1.0816
 -94548.5623, 1.0830
 -94547.4122, 1.0844
 -94546.2621, 1.0857
 -94545.1121, 1.0871
 -94543.9620, 1.0885
 -94542.8119, 1.0899
 -94541.6619, 1.0913
 -94540.5118, 1.0927
 -94539.3617, 1.0941
 -94538.2117, 1.0954
 -94537.0616, 1.0968
 -94535.9115, 1.0982
 -94534.7615, 1.0996
 -94533.6114, 1.1010
 -94532.4614, 1.1024
 -94531.3113, 1.1038
 -94530.1612, 1.1051
 -94529.0112, 1.1065
 -94527.8611, 1.1079
 -94526.7110, 1.1093
 -94525.5610, 1.1107
 -94524.4109, 1.1121
 -94523.2608, 1.1135
 -94522.1108, 1.1148
 -94520.9607, 1.1162
 -94519.8107, 1.1176
 -94518.6606, 1.1190
 -94517.5105, 1.1204
 -94516.3605, 1.1218
 -94515.2104, 1.1232
 -94514.0603, 1.1245
 -94512.9103, 1.1259
 -94511.7602, 1.1273
 -94510.6101, 1.1287
